"city","date","avg_single_fam_val","avg_bottom_tier","avg_HPI_2000","avg_HPI","avg_annual_change"
"Buffalo",2020-02-01,184617,120852.5,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-03-01,184995.1,121254.1,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-04-01,185387.9,121653.1,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-05-01,185636.6,122033.1,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-06-01,185654.2,122508.5,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-07-01,186186.4,122132.6,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-08-01,179137.1,120544.2,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-09-01,179753.6,117507.1,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-10-01,185925.2,121408.3,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-11-01,187340.6,121727.4,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2020-12-01,191848.2,124315.8,231.178181818182,384.660454545455,6.38590909090909
"Buffalo",2021-01-01,193436.2,125613.6,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-02-01,203569.777777778,137444.888888889,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-03-01,202176.4,138554,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-04-01,205649.9,141146.5,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-05-01,207926.7,143729.4,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-06-01,204551.7,139901.5,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-07-01,206430.1,142041.7,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-08-01,208176.6,143877.5,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-09-01,218753.8,153864.5,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-10-01,222364.4,156508.7,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-11-01,226626,160010.3,260.664347826087,422.554347826087,12.2159090909091
"Buffalo",2021-12-01,230525,163082.1,260.664347826087,422.554347826087,12.2159090909091
"Coffey Park",2000-02-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-03-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-04-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-05-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-06-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-07-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-08-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-09-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-10-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-11-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2000-12-01,NA,NA,100,627.876666666667,24.2433333333333
"Coffey Park",2001-01-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-02-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-03-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-04-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-05-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-06-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-07-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-08-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-09-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-10-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-11-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2001-12-01,NA,NA,114.586666666667,718.666666666667,14.5866666666667
"Coffey Park",2002-01-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-02-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-03-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-04-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-05-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-06-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-07-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-08-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-09-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-10-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-11-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2002-12-01,NA,NA,122.45,767.598333333333,6.855
"Coffey Park",2003-01-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-02-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-03-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-04-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-05-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-06-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-07-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-08-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-09-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-10-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-11-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2003-12-01,NA,NA,130.678333333333,818.606666666667,6.70166666666667
"Coffey Park",2004-01-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
